frameID,trayPoints,brushPoint,TwizzersPoint
3845.0,"[(260, 87), (366, 87), (260, 293), (366, 293)]",None,None
3846.0,"[(260, 87), (366, 87), (260, 293), (366, 293)]",None,None
3847.0,"[(260, 87), (366, 87), (260, 293), (366, 293)]",None,None
3848.0,"[(260, 87), (366, 87), (260, 293), (366, 293)]",None,None
3849.0,"[(260, 87), (366, 87), (260, 292), (366, 292)]",None,None
3850.0,"[(260, 87), (366, 87), (260, 292), (366, 292)]",None,None
3851.0,"[(260, 87), (366, 87), (260, 292), (366, 292)]",None,None
3852.0,"[(260, 87), (366, 87), (260, 292), (366, 292)]",None,"(300, 128)"
3853.0,"[(260, 87), (366, 87), (260, 292), (366, 292)]",None,"(301, 129)"
3854.0,"[(260, 87), (366, 87), (260, 292), (366, 292)]",None,"(302, 133)"
3855.0,"[(260, 88), (366, 88), (260, 292), (366, 292)]",None,"(302, 137)"
3856.0,"[(260, 88), (366, 88), (260, 292), (366, 292)]",None,"(302, 136)"
3857.0,"[(260, 89), (365, 89), (260, 292), (365, 292)]",None,"(302, 138)"
3858.0,"[(260, 88), (366, 88), (260, 292), (366, 292)]",None,None
3859.0,"[(260, 88), (366, 88), (260, 292), (366, 292)]",None,None
3860.0,"[(260, 88), (366, 88), (260, 292), (366, 292)]",None,"(300, 136)"
3861.0,"[(260, 88), (366, 88), (260, 292), (366, 292)]",None,"(301, 135)"
3862.0,"[(260, 89), (365, 89), (260, 292), (365, 292)]",None,None
3863.0,"[(260, 88), (366, 88), (260, 292), (366, 292)]",None,None
3864.0,"[(260, 88), (366, 88), (260, 293), (366, 293)]",None,None
3865.0,"[(260, 87), (366, 87), (260, 293), (366, 293)]",None,None
3866.0,"[(260, 88), (366, 88), (260, 292), (366, 292)]",None,None
3867.0,"[(260, 89), (365, 89), (260, 292), (365, 292)]",None,None
3868.0,"[(260, 89), (365, 89), (260, 292), (365, 292)]",None,None
3869.0,"[(260, 89), (365, 89), (260, 292), (365, 292)]",None,None
3870.0,"[(260, 89), (365, 89), (260, 292), (365, 292)]",None,None
3871.0,"[(260, 89), (365, 89), (260, 292), (365, 292)]",None,None
3872.0,"[(260, 89), (365, 89), (260, 292), (365, 292)]",None,None
3873.0,"[(260, 89), (365, 89), (260, 292), (365, 292)]",None,None
3874.0,"[(260, 89), (365, 89), (260, 292), (365, 292)]",None,None
3875.0,"[(260, 89), (365, 89), (260, 292), (365, 292)]",None,None
3876.0,"[(260, 87), (366, 87), (260, 293), (366, 293)]",None,None
3877.0,"[(260, 88), (365, 88), (260, 293), (365, 293)]",None,None
3878.0,"[(260, 89), (365, 89), (260, 293), (365, 293)]",None,None
3879.0,"[(260, 87), (366, 87), (260, 293), (366, 293)]",None,None
3880.0,"[(260, 87), (366, 87), (260, 293), (366, 293)]",None,None
3881.0,"[(260, 87), (366, 87), (260, 293), (366, 293)]",None,None
3882.0,"[(260, 87), (366, 87), (260, 293), (366, 293)]",None,None
3883.0,"[(260, 87), (366, 87), (260, 293), (366, 293)]",None,None
3884.0,"[(260, 87), (366, 87), (260, 293), (366, 293)]",None,None
3885.0,"[(260, 87), (366, 87), (260, 293), (366, 293)]",None,None
3886.0,"[(260, 87), (366, 87), (260, 293), (366, 293)]",None,None
3887.0,"[(260, 87), (366, 87), (260, 293), (366, 293)]",None,None
3888.0,"[(260, 87), (366, 87), (260, 293), (366, 293)]",None,None
3889.0,"[(260, 87), (366, 87), (260, 293), (366, 293)]",None,None
3890.0,"[(260, 87), (366, 87), (260, 293), (366, 293)]",None,None
3891.0,"[(260, 87), (366, 87), (260, 293), (366, 293)]",None,None
